date,ATVI,ADBE,AKAM,ALXN,GOOGL,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ADSK,ADP,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,XRAY,DISCA,DISH,DLTR,EBAY,EA,EXPE,ESRX,FAST,FISV,GILD,HAS,HSIC,HOLX,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LRCX,LBTYA,MAR,MAT,MXIM,MCHP,MU,MDLZ,MSFT,MNST,MYL,NFLX,NVDA,ORLY,PCAR,PAYX,QCOM,REGN,ROST,STX,SIRI,SWKS,SBUX,SYMC,TSLA,TXN,TSCO,TMUS,FOX,ULTA,VRSK,VRTX,VIAB,VOD,WBA,WDC,WYNN,XLNX
2000-02-28,0.9519,24.2848,256.8,20.6575,,65.75,,58.6002,52.7678,3.597,34.8844,11.0184,23.882,,44.5,26.25,48.3277,6.625,4.1725,67.1667,20.5583,52.7294,65.1223,2.222,11.4338,36.2671,2.5646,7.5693,,39.6505,8.2511,7.7388,21.97,,2.785,3.8619,4.48,2.0495,10.4733,4.1575,1.6407,7.14,,136.9,37.5592,24.8878,,2.3157,41.0098,43.5073,,10.9121,5.3883,40.8448,14.836,39.03,,30.2045,0.0899,9.5321,,4.6884,6.545,4.7061,20.0627,53.4411,45.13,1.5725,,58.7222,70.7498,3.7437,6.3345,,59.537,0.9969,,22.9006,,,31.0,,20.9399,20.3608,3.3962,,51.67
2000-02-29,0.9617,25.3251,261.3,21.3125,,68.88,,58.3861,55.5581,3.6405,36.0675,10.808,23.3775,,46.9567,31.25,48.1852,6.8958,4.43,67.9667,21.2225,53.3754,66.5751,2.2468,11.0525,36.7785,2.6165,7.7107,,40.4308,8.6244,7.6481,25.0,,2.8788,4.0749,4.5417,2.2101,10.4733,4.6875,1.7188,7.39,,137.8,37.7597,24.3362,,2.4476,45.7857,49.178,,10.7406,5.3192,42.6381,17.3768,48.0,,29.482,0.0872,9.6624,,4.9392,7.0,4.7749,19.9868,53.1054,56.5,1.4711,,59.1489,69.0148,3.8613,6.4648,,63.4323,1.0325,,22.6328,,,36.315,,21.8163,19.8756,3.8809,,58.6575
2000-03-01,1.0989,24.9279,278.6,28.875,,65.88,,55.7061,57.0415,4.1389,36.4028,10.837,23.7478,,48.9367,38.75,49.7302,6.9083,4.2425,70.6,21.6529,53.1735,65.6908,2.2303,11.2266,34.459,2.653,7.7649,,40.7499,8.0978,7.9628,23.735,,2.9688,4.1902,4.5833,2.3104,10.2273,4.5475,1.6563,7.2825,,119.95,38.7287,22.3661,,2.5008,44.2408,47.5083,,10.7172,5.2849,40.6469,17.2293,50.9,,29.957,0.0872,9.5826,,4.7949,6.03,4.7749,19.364,51.8374,53.44,1.481,,62.9111,69.3713,3.8195,6.4928,,62.7831,1.083,,23.5566,,,41.28,,21.5318,19.737,4.043,,54.9357
2000-03-02,1.0989,20.0193,268.0,24.1875,,62.56,,55.9202,55.1343,3.8749,35.5943,10.6266,23.2111,,46.3533,33.0,48.6577,7.0833,4.4225,73.5,21.5519,53.6177,61.4272,2.4383,10.6049,36.7785,2.5941,7.7107,,39.8633,8.3889,8.0054,23.75,,2.9063,3.9191,4.4267,2.2535,10.1409,3.9225,1.8595,7.1725,,111.45,38.6953,21.5827,,2.4072,42.3727,47.3508,,10.6704,5.2501,39.1727,17.2015,48.75,,30.8016,0.0859,10.1371,,4.4715,5.53,4.7549,19.1164,49.3015,50.41,1.7861,,59.9343,62.707,3.6547,6.2331,,66.0673,1.0325,,24.3329,,,37.86,,21.7936,19.0131,4.0965,,56.5907
2000-03-03,1.1224,22.5021,268.4,24.9075,,62.5,,56.7764,58.9841,4.0655,37.6254,11.1103,23.1789,,50.0,36.0,48.8902,7.5,4.75,76.6,21.9185,55.4749,67.1436,2.4939,10.8619,37.0082,2.6978,7.7859,,43.0552,8.7089,7.9734,25.55,,2.4531,4.0925,4.5733,2.3078,10.3869,3.875,1.9532,7.25,,123.0,39.8648,24.5123,,2.4476,48.9051,47.8233,,10.5964,5.6646,41.0043,18.7321,46.75,,31.7087,0.0859,12.3931,,4.5441,6.065,5.3227,19.5396,49.1896,50.3,1.7169,,61.3306,68.1544,4.0877,6.5607,,71.643,1.0181,,25.5439,,,40.0,,22.7193,18.8822,3.8809,,61.1435
2000-03-06,1.0898,21.3054,254.0,25.1,,63.94,,55.278,64.494,3.9921,36.2845,11.3811,23.5814,,57.1033,36.19,47.8552,7.6708,4.4925,78.8333,21.5519,54.95,74.9128,2.603,10.8121,37.149,2.6306,7.5964,,41.211,7.9578,8.6188,22.735,,2.2931,3.9938,4.4267,2.38,10.1807,3.9075,1.9063,7.095,,119.9,39.23,25.5228,,2.4349,49.3104,47.6973,,10.4015,5.4922,40.6852,19.5169,48.0,,29.8944,0.0872,11.6831,,4.5147,5.47,4.7749,19.9149,49.7117,50.63,1.78,,63.0857,63.2822,3.9437,6.8548,,71.0319,1.0468,,25.2062,,,44.0,,23.4289,18.6743,4.1509,,59.4886
2000-03-07,1.042,20.1583,262.4,25.5,,63.5,,52.2299,58.2777,3.9026,36.3042,11.6085,23.3453,,52.8533,36.5,47.2478,7.4,4.2038,84.3667,21.2543,53.335,71.3756,2.5227,10.6215,33.629,2.5057,7.5964,,43.0907,7.7356,8.6828,23.5,,1.8631,3.7863,4.5,2.2156,9.6421,3.89,2.375,6.9225,,112.45,38.6953,23.9607,,2.4072,49.3457,47.8863,,10.3782,5.2501,41.0873,20.1069,52.5,,30.6366,0.0885,11.4478,,6.4294,4.8125,4.5398,19.2402,47.7352,46.94,1.723,,58.5477,64.7082,3.7514,6.9797,,68.7406,1.0072,,24.5968,,,42.095,,22.8142,17.5192,3.9352,,60.3124
2000-03-08,0.9996,19.6295,265.0,25.1,,63.63,,52.5552,58.4897,3.8749,35.3774,11.6085,23.2581,,50.8733,34.0,45.1854,7.1042,4.07,90.5,21.2729,53.4562,68.0279,2.5268,10.8453,33.8143,2.6825,7.4851,,45.1831,8.3889,9.8135,24.015,,1.9494,3.7928,4.8233,2.1362,9.3894,3.9075,2.4533,7.0,,110.55,38.3946,23.817,,2.4476,46.4084,46.2796,,10.4756,5.0926,41.802,19.3416,50.5,,31.524,0.0872,11.7377,,6.4827,4.625,4.7405,19.5396,48.1454,41.75,1.7098,,58.3053,67.4984,3.7239,7.1263,,65.6854,1.0181,,25.1558,,,36.03,,23.5465,19.1594,3.9352,,60.1726
2000-03-09,1.0943,19.3986,286.0,24.1875,,68.81,,50.5174,62.5161,3.8829,37.5268,12.1671,23.6614,,47.6267,31.69,49.4977,7.3375,4.11,90.1333,21.7193,56.242,68.5963,2.7039,11.0,33.0213,2.6082,7.6896,,46.2116,9.5,9.7335,24.765,,2.055,3.7863,5.355,2.0694,9.7219,4.125,2.3438,7.125,,103.0,39.5641,26.0744,,2.6073,49.9331,50.1231,,10.5224,5.0926,43.6784,19.0995,55.0,,32.9887,0.0846,11.973,,7.7406,5.47,4.7749,19.9149,47.3623,41.06,1.6915,,57.9368,68.3921,3.9712,7.2738,,68.7406,0.9969,,24.6978,,,32.5,,23.9259,19.737,5.1745,,60.8199
2000-03-10,1.0845,20.6698,296.0,23.25,,66.88,,50.9969,61.068,3.994,38.079,13.2724,23.7313,,43.1033,27.75,49.8726,7.0208,4.0625,93.3,22.07,55.0712,67.9015,2.5309,10.5358,32.7027,2.6236,7.6144,,48.9425,8.9022,10.3095,23.2025,,2.125,3.5041,5.6883,2.0712,9.5623,4.0625,2.3438,6.985,,101.65,40.1656,27.0896,,2.7413,53.5342,51.1628,,10.499,5.058,44.7569,19.2553,53.2,,33.3186,0.0885,11.7125,,9.1066,5.0,4.7194,20.3142,50.7559,40.0,1.6722,,57.452,64.6464,3.9163,7.3127,,70.2681,1.0181,,23.7507,,,33.03,,23.4782,18.8668,4.4743,,61.2759
2000-03-13,1.0277,20.3917,284.8,22.5,,65.31,,49.6612,58.2777,3.853,37.0535,12.8032,24.2314,,38.5833,25.5,48.6052,6.7917,4.0,89.4,21.4244,54.9904,64.996,2.4712,10.0163,31.8653,2.5788,7.5121,,45.5378,8.8756,11.1895,21.6875,,2.0975,3.4811,5.3133,1.9574,9.6421,3.89,2.2033,6.625,,98.5,40.8005,24.7997,,2.8925,49.3104,48.6739,,10.5964,5.7205,40.5639,17.9863,59.0,,32.3289,0.0859,11.5024,,11.5222,5.28,4.664,19.5157,48.5557,36.84,1.6813,,56.9672,62.5074,3.8195,6.9281,,65.6091,1.0359,,23.3858,,,30.78,,23.1443,19.2981,6.2526,,58.2014
2000-03-14,1.0519,20.2204,269.8,19.25,,65.63,,44.7379,51.4257,3.6288,35.259,12.7572,25.4091,,35.0,22.88,46.6853,5.4917,3.5787,82.3,21.0259,53.2139,62.2168,2.3065,10.0854,32.095,2.5422,7.5482,,43.9773,8.3756,11.2535,18.75,,2.125,3.2911,5.355,1.9611,9.682,3.9375,2.125,6.39,,71.75,39.397,23.6686,,3.0606,44.8693,45.1455,,10.6938,5.5112,38.2537,16.8035,55.75,,31.3789,0.0872,11.263,,8.4969,5.655,4.6917,19.4877,46.6537,29.56,1.7739,,55.3284,60.3683,3.6756,6.51,,59.7661,0.9826,,22.7803,,,26.315,,22.2451,19.2519,5.6058,,52.4644
2000-03-15,0.9852,20.7467,240.3,18.25,,63.75,,50.0893,47.3286,3.6923,33.7603,12.3654,26.4201,,36.1867,23.5,47.1053,5.1833,3.735,69.5667,23.8155,51.9219,55.6666,2.0779,10.5165,36.9119,2.7556,7.8611,,41.6721,9.8622,10.1068,19.3125,,2.1094,3.6314,5.4167,1.8473,9.9746,3.86,2.0,6.6725,,62.95,40.1656,23.2051,,3.1926,44.135,41.9321,,10.8887,5.7205,36.8943,16.5252,56.5,,31.4613,0.0885,11.6327,,8.1497,6.19,4.9834,19.7393,47.7352,29.34,1.9265,,53.8158,59.6553,3.8679,6.2331,,56.1381,1.0325,,21.7129,,,24.125,,21.2472,20.0219,5.6058,,50.8904
2000-03-16,0.9852,23.4481,229.1,19.2825,,66.25,,55.4407,55.8053,3.8609,34.6832,12.3195,29.4423,,39.9567,24.63,48.0952,5.0208,3.805,73.0333,28.8926,53.1735,61.9009,2.0182,11.2432,41.4619,2.8818,8.1229,,43.9064,10.4733,11.7068,20.2975,,2.2188,4.063,5.615,1.9105,10.3071,3.89,1.9688,7.0475,,73.2,41.803,24.0766,,3.299,44.135,42.2471,,12.3267,5.8265,44.8718,16.9232,56.7,,31.4613,0.0872,12.6031,,7.2676,7.44,5.448,18.8409,49.5626,27.25,2.2438,,53.331,56.3564,4.2185,6.3345,,61.1027,1.1076,,22.6833,,,28.375,,22.1502,21.177,6.576,,53.1852
2000-03-17,0.992,21.7722,218.9,21.625,,64.81,,54.0536,55.0142,3.9702,37.8068,11.8818,29.039,,39.6467,26.0,49.1677,5.3292,3.805,78.5,27.2029,54.5059,62.141,2.3168,10.8619,39.9724,2.9844,8.0296,,42.9488,10.4178,11.6748,20.14,,2.4375,4.0288,5.3433,1.8418,10.4334,4.0325,1.875,6.4525,,68.45,43.4069,25.2632,,3.2458,46.9959,46.3111,,12.3501,6.1055,42.9189,17.6718,64.45,,32.7809,0.0879,12.3132,,7.7082,7.19,5.2816,20.2383,50.8305,30.63,2.0851,,54.7854,55.2156,4.0734,6.4594,,64.8835,1.0755,,23.3393,,,30.11,,22.3134,21.5159,6.4682,,55.5315
2000-03-20,1.0231,21.7101,213.3,19.2825,,64.19,,49.6612,56.6883,3.9067,37.0733,11.8503,28.0979,,35.5,35.0,47.9977,4.6083,3.5313,66.1,25.553,54.1425,60.006,2.3398,10.6905,38.7645,2.9325,8.2913,,42.6651,9.9578,10.4588,19.5,,2.3675,3.9652,5.5,1.6595,10.5997,3.75,1.9688,6.595,,54.05,45.1111,23.6408,,3.2585,45.2688,46.1316,,11.937,6.0721,41.1256,17.2377,67.8,,32.1211,0.0885,11.7881,,7.7028,7.28,5.1497,19.9868,48.3319,27.38,1.9834,,51.2753,46.4028,3.8679,6.3625,,63.8142,1.1042,,24.0651,,,28.44,,23.3568,21.5621,5.9835,,53.9722
2000-03-21,1.0186,22.7653,197.5,17.5,,72.38,,52.3412,60.0437,4.2859,38.6508,12.38,28.2324,,38.53,30.0,49.4977,4.9083,3.2425,74.5,27.9441,56.888,60.8777,2.4585,10.5856,38.6756,2.962,8.4057,,42.5942,10.4311,11.4402,19.3,,2.4375,4.2308,5.9217,1.645,10.7194,3.9225,2.125,6.765,,59.25,46.2472,24.5401,,3.299,47.4012,45.8386,,12.1319,5.9325,44.6357,18.003,59.65,,33.8959,0.0879,12.2376,,7.3223,7.53,5.3715,21.2844,50.1966,24.44,2.1492,,49.5105,56.9649,4.2867,6.3119,,65.4181,1.1329,,24.4532,,,26.72,,23.0039,21.5621,6.1448,,56.6348
2000-03-22,1.0133,25.3251,208.5,19.9225,,70.69,,52.872,64.9885,4.5797,41.3327,12.1381,27.6301,,43.75,32.0,49.4977,5.4583,3.1875,72.5333,27.8007,58.3011,58.3511,2.5503,10.3617,39.1869,2.9325,8.2913,,44.4029,10.5,12.4055,20.4375,,2.6488,4.3461,5.9167,1.8507,10.7194,4.005,2.1095,6.765,,62.15,48.1519,24.3083,,3.299,49.0872,48.0218,,11.9604,5.7539,47.0289,18.1421,70.5,,34.0608,0.0885,11.8427,,7.3748,7.44,5.1985,21.1606,50.3084,31.5,2.079,,56.1817,61.7943,4.301,6.5607,,67.9768,1.1472,,24.527,,,29.94,,22.2678,21.5159,6.8994,,60.7757
2000-03-23,0.9761,26.4735,201.9,20.3125,,67.69,,49.3958,63.9289,4.4882,40.3862,12.2276,27.6623,,42.0433,29.38,49.0327,5.2083,3.2188,73.0,27.9441,62.8312,56.8478,2.6722,10.4833,39.7427,2.9254,8.1981,,51.645,10.5,11.9255,20.345,,2.5819,4.2308,6.01,2.0117,10.8856,4.4075,2.2188,6.765,,55.6,47.6507,25.9307,,3.3799,50.9612,49.3261,,12.1319,5.86,45.7142,17.6885,67.3,,36.9045,0.0885,11.7629,,7.5053,7.375,5.4269,21.1127,53.7394,37.0,2.079,,53.2146,56.2376,4.3284,6.5607,,66.5638,1.1724,,23.8477,,,30.0,,22.7649,20.9383,7.5462,,62.0629
2000-03-24,1.033,26.8683,211.0,19.7975,,67.69,,46.7158,61.9863,4.405,42.1255,12.0317,27.9635,,39.6667,26.5,49.9176,5.1304,3.445,72.8333,29.339,64.0989,61.9009,2.7414,10.4474,39.9279,2.8665,8.0476,,53.9928,9.9578,13.0002,19.095,,2.6175,4.3461,6.0317,2.0333,11.012,4.2825,2.25,6.72,,53.69,46.4678,27.6969,,3.2458,52.465,51.273,,11.6915,5.86,45.9503,18.195,67.375,,36.8451,0.0899,11.7125,,7.1919,8.125,5.3715,20.5617,54.448,36.06,2.0597,,53.0885,58.5858,4.2449,6.634,,67.4269,1.1116,,23.8943,,,30.0,,22.4348,21.5621,7.4341,,60.7684
2000-03-27,0.9943,28.2119,208.7,21.125,,73.13,,51.699,62.1629,4.4327,42.8314,12.1381,27.9312,,39.1467,25.38,49.0777,5.2958,3.3825,68.3,29.044,64.648,63.859,2.8316,10.5524,39.6019,2.8523,8.1981,,54.5744,10.0,12.7895,19.095,,2.3869,4.1496,6.1767,2.0169,11.2248,4.47,2.25,6.695,,54.4,47.6841,27.3214,,3.2458,52.5414,50.0916,,11.8123,5.8935,44.7952,18.3508,69.75,,34.3281,0.0885,11.3428,,6.7188,8.19,5.316,21.0608,55.5295,37.56,2.1421,,51.4498,57.7825,4.301,6.4304,,69.0843,1.1116,,23.4596,,,28.655,,22.2678,20.3608,7.115,,63.8502
2000-03-28,0.9996,27.591,199.9,21.235,,70.13,,53.7796,57.5713,4.419,40.2679,11.8213,26.049,,37.8333,29.13,47.2478,4.3458,3.3675,66.1,28.7412,62.8877,59.6902,2.8782,10.102,37.89,2.7934,8.538,,51.0704,10.0,11.9362,18.765,,2.41,4.2999,6.0733,2.0351,11.3046,4.235,2.1953,6.5475,,51.65,45.345,25.9864,,3.0457,49.9331,47.1428,,11.863,5.9995,44.7569,17.2015,68.25,,34.4105,0.0879,10.9773,,6.2172,7.69,5.1497,20.8133,57.7298,33.75,2.1492,,48.9675,54.8734,4.1702,6.6177,,68.3205,1.1294,,23.4953,,,27.72,,22.2906,20.5071,6.6303,,62.4307
2000-03-29,0.9943,27.6655,170.0,17.47,,66.25,,53.3001,60.9267,4.3177,38.1815,11.0039,25.6135,,32.2067,31.0,46.2203,3.9638,3.3287,52.5,27.7449,61.4181,54.2454,2.7183,10.1904,37.4232,2.8075,8.2921,,49.9639,11.1111,10.6135,17.625,,2.375,4.3165,6.0633,1.925,10.6396,4.095,2.086,6.375,,41.25,44.0752,24.0766,,3.2862,45.7094,42.8236,,12.1997,5.793,41.7638,16.4028,67.25,,35.3606,0.0911,10.9941,,5.8074,7.22,5.2672,21.1367,58.7367,29.69,2.3648,,45.5737,52.972,4.3625,6.4983,,65.2272,1.1185,,23.3516,,,26.095,,21.6266,20.0219,6.6838,,59.165
2000-03-30,0.9761,26.6225,160.1,12.015,,66.5,,51.5877,55.099,3.994,36.6789,10.733,25.5113,,28.9167,27.13,42.8455,3.6329,3.2662,56.5,28.7412,59.4559,45.5603,2.456,10.3286,37.2379,2.8228,8.1594,,49.0347,11.4733,11.0455,17.5775,,2.3594,4.323,5.9583,1.7046,11.0984,3.9375,1.9063,5.5,,39.815,42.4379,23.613,,3.2734,46.5553,43.0599,,12.1255,5.7539,39.3322,16.2803,60.5,,34.1004,0.0925,10.9647,,5.7734,7.5,5.316,21.0848,54.1496,28.69,2.257,,44.0029,49.4355,4.3691,6.5155,,62.2866,1.1472,,22.5011,,,24.0,,20.9171,19.352,5.9292,,56.5465
2000-03-31,0.914,27.6407,160.8,17.4375,,67.0,,52.5552,56.8649,4.3136,37.1719,11.0039,25.9469,,32.75,35.5,43.8729,4.1483,3.375,57.0333,31.2359,62.4274,41.8463,2.5742,11.3979,38.9497,2.771,8.5574,,56.0356,11.5845,9.3868,17.7975,,2.625,4.4152,6.1983,1.8311,11.0984,4.0475,1.9845,5.8275,,43.72,44.0752,25.2076,,2.9137,49.4925,42.5873,,12.2973,5.86,45.3504,18.298,63.0,,35.0505,0.0937,11.5705,,6.5197,7.095,5.5445,20.9131,55.6786,29.56,2.4472,,55.2703,45.1574,4.9253,6.7987,,61.1027,1.1759,,21.8448,,,23.405,,21.0803,19.8294,6.4147,,60.9081
2000-04-03,0.8427,26.2251,119.0,15.6875,,63.56,,50.8428,52.4076,4.2341,35.1999,10.6411,26.888,,31.3733,27.75,43.7829,3.9583,3.2975,44.9667,31.1323,58.8987,42.0042,2.2241,11.5361,38.9053,2.712,8.2559,,52.6238,12.1667,7.6428,16.6725,,2.5156,4.1672,6.3133,1.7352,11.0585,3.875,1.9375,5.735,,41.065,43.6408,22.8574,,3.0861,45.2688,36.8599,,12.5901,6.1055,41.8403,15.5679,60.0,,29.9768,0.0925,11.4653,,6.0104,7.375,5.5311,20.9849,52.5087,28.5,2.2764,,49.3942,43.9073,4.5549,5.5825,,57.5893,1.1759,,21.4098,,,22.815,,21.0575,19.5907,6.1448,,57.0982
2000-04-04,0.8056,25.2814,115.5,14.25,,63.94,,48.3255,50.1542,4.0436,38.7021,10.6871,27.4257,,32.1667,27.0,42.748,3.245,3.055,53.4667,32.1844,59.0521,41.1389,2.3192,11.3123,40.0613,2.7191,8.274,,48.5027,11.5845,8.9068,16.4525,,2.4144,4.1957,6.2083,1.7118,11.0585,4.0,1.8125,5.5,,40.22,44.376,23.9607,,2.9542,46.7785,38.6934,,12.8595,5.86,43.8379,16.1245,57.4,,29.2148,0.0899,11.9113,,5.7881,7.375,5.8494,20.3861,54.6717,22.25,2.2255,,45.0889,45.6613,4.7747,5.2603,,55.6799,1.1793,,20.8972,,,21.44,,19.7523,20.5995,5.5523,,56.701
2000-04-05,0.8101,26.6225,110.0,15.72,,62.19,,51.0568,51.5528,4.1411,41.0961,10.9724,26.9901,,36.6667,25.5,42.793,3.5808,3.1175,52.8333,30.5504,58.2446,43.1096,2.1417,10.7596,39.6463,2.8158,8.2921,,45.1761,11.3622,8.8481,17.0475,,2.4925,4.1386,5.7917,1.7985,11.2248,3.985,1.9375,5.5475,,47.315,43.4069,23.0058,,3.1138,47.8066,43.712,,12.6877,6.6302,43.5188,18.1421,65.5,,28.4923,0.0937,12.4667,,7.0762,7.405,5.6276,19.7632,52.6952,21.56,2.2001,,44.6041,48.0095,4.3482,5.7915,,57.2838,1.1833,,20.6797,,,24.375,,19.7068,20.7458,6.6303,,61.5113
2000-04-06,0.8382,28.4602,135.1,16.0,,64.25,,53.3515,55.6711,3.9762,42.0821,10.8683,28.2001,,35.6867,26.75,43.8279,4.1329,3.125,58.9333,29.9925,57.9862,44.8087,2.2216,10.837,38.4458,2.7934,8.3253,,48.5453,11.8467,9.7068,17.7025,,2.5119,4.2769,6.135,1.9053,11.5572,4.095,1.875,5.9225,,54.25,43.3735,22.5979,,3.0606,52.3593,47.02,,13.0312,6.9092,42.9572,18.6625,65.45,,28.3703,0.0925,12.4667,,7.4042,7.22,5.5511,20.3621,51.8747,26.38,2.2255,,44.3617,50.8615,4.1284,5.882,,61.1027,1.1902,,21.3594,,,27.78,,20.8906,20.4532,6.6838,,59.4371
2000-04-07,0.6108,31.043,145.7,15.4375,,67.56,,52.1785,55.8053,4.1846,45.3161,11.171,28.0334,,33.77,27.0,46.2128,4.2917,4.0,65.5,31.0366,60.5137,49.0344,2.152,10.8619,39.135,2.6672,8.3856,,51.6946,11.5978,9.6481,15.9225,,2.4844,4.4549,6.1567,1.8291,11.2647,4.0325,1.7813,5.735,,50.0,45.7126,23.321,,3.0202,57.241,52.5112,,12.5432,6.9092,45.0313,20.246,64.2,,29.3797,0.0885,12.7276,,7.9181,6.97,5.1996,20.5138,56.7974,27.69,2.2438,,45.4574,52.972,4.4032,6.0295,,63.585,1.2264,,21.503,,,27.155,,21.4863,20.4455,6.5225,,60.2682
2000-04-10,0.6108,29.1059,133.3,15.11,,63.38,,50.4147,50.1542,3.9702,40.7806,10.7303,27.8613,,32.2933,25.5,44.9529,4.1354,3.36,60.1333,29.594,58.5918,52.8621,1.8612,10.4308,40.2021,2.6306,8.2559,,45.3108,11.2911,8.3041,14.9375,,2.4144,4.6568,6.01,1.7912,11.637,3.9075,1.625,5.485,,46.155,43.8079,19.0054,,2.8733,49.2341,46.5474,,12.6135,6.6971,40.7682,18.4204,60.8,,28.3901,0.0911,12.7276,,7.2158,6.845,5.2672,19.3879,52.6579,23.5,2.3079,,42.9072,49.3452,4.0262,5.5544,,59.7279,1.1793,,21.7244,,,23.845,,20.0141,20.9845,6.0913,,55.4432
2000-04-11,0.5328,29.6771,107.8,15.22,,63.38,,50.6287,48.2116,3.7936,41.2539,10.367,27.4257,,29.48,24.0,44.3979,4.2125,3.3988,56.5,30.0882,56.5246,50.3735,1.9358,9.9832,42.5661,2.646,8.274,,43.1332,11.2645,8.2988,15.015,,2.4375,4.7002,5.9583,1.8057,11.637,3.845,1.6407,5.3275,,39.625,43.7076,18.3101,,3.0074,50.7438,46.7837,,12.8087,6.6971,40.047,19.08,58.3,,27.6676,0.0911,12.5425,,6.7868,6.53,5.5101,20.438,51.2408,22.19,2.4218,,41.5788,45.1859,4.1702,5.3816,,58.5441,1.2476,,20.8972,,,22.69,,19.4943,21.0846,5.7679,,57.2305
2000-04-12,0.526,27.8393,92.75,13.7825,,56.38,,49.9951,43.9732,3.47,38.4773,9.4298,26.7535,,26.8133,23.94,41.623,4.1563,3.3438,55.8667,30.1918,52.4872,43.4254,1.8122,10.9309,40.8024,2.5717,8.5574,,36.1323,11.8067,7.6481,13.9525,,2.3281,5.2101,6.2917,1.6812,11.0585,3.75,1.6563,5.4375,,38.655,40.7337,17.3552,,2.9925,45.821,44.8934,,12.957,6.7306,37.0156,17.4074,55.45,,26.1831,0.0925,12.3868,,6.0821,6.44,5.4546,21.0848,46.6537,19.25,2.4096,,35.8772,41.83,4.1361,5.254,,53.6177,1.2264,,19.6856,,,21.875,,18.6406,22.1396,5.3902,,52.9131
2000-04-13,0.5214,28.2119,88.0,13.97,,48.0,,49.4985,43.8884,3.6148,35.1013,9.4444,25.7103,,25.8333,23.5,41.2481,4.4208,3.2813,55.6667,30.4867,49.3622,37.7406,1.762,10.207,40.4837,2.5646,8.5182,,37.551,11.2356,7.4028,14.625,,2.3087,5.3604,6.2183,1.7589,11.2647,4.0,1.625,5.5625,,43.0,40.4663,16.5161,,3.0329,38.0373,40.5837,,12.3715,6.5576,36.4986,17.3601,53.25,,26.1436,0.0925,12.4373,,5.8221,6.72,5.2672,21.3123,47.1758,19.31,2.4157,,33.9379,38.5929,4.3779,5.1698,,54.1905,1.1329,,18.8584,,,21.625,,19.7296,21.4697,5.8214,,51.3979
2000-04-14,0.4926,24.2905,64.88,12.8125,,46.88,,45.166,41.416,3.5532,31.674,8.6719,24.7369,,24.0,19.0,39.7481,3.7554,3.0387,49.8667,26.9,46.0272,34.2666,1.4366,9.6875,37.7048,2.5127,8.1413,,30.3656,10.7222,7.4454,14.16,,2.2356,5.3604,5.6883,1.598,10.3071,3.72,1.5313,5.9225,,37.375,36.9243,14.8335,,3.0202,33.8547,34.4971,,11.9576,6.2116,32.1078,14.6467,48.03,,24.4512,0.0911,12.1512,,5.3096,6.47,4.9623,19.0885,39.2324,17.44,2.3018,,31.2713,33.2739,3.8679,4.7563,,53.083,1.1329,,17.3554,,,19.69,,17.2634,20.2606,5.1745,,42.7556
2000-04-17,0.4835,28.1374,70.0,10.4375,,47.06,,45.7054,46.0076,3.9343,38.1105,9.0666,25.0757,,21.5633,21.19,39.2831,3.485,2.9537,50.6667,31.7859,53.6984,37.4248,1.4827,10.0688,36.4079,2.462,8.2921,,36.4444,11.3756,7.6428,14.0325,,2.2344,5.3309,5.9583,1.47,10.5132,3.4375,1.4063,6.345,,38.47,41.1012,15.7049,,3.2458,39.9465,40.527,,11.6375,6.2786,39.5684,16.6644,57.0,,25.0285,0.0911,11.6757,,5.5805,6.5,5.1907,20.1385,43.5957,17.69,2.2001,,30.1853,41.83,3.9712,5.3843,,56.9019,1.0898,,17.2817,,,21.75,,18.117,21.3696,4.8511,,47.6247
2000-04-18,0.4782,29.0562,91.5,11.9075,,54.94,,49.9865,46.3114,4.0296,39.834,9.4904,26.3502,,24.0833,22.5,38.6232,4.2038,3.1563,58.0,29.9925,55.919,41.7705,1.5754,9.8948,37.7492,2.4832,8.5182,,41.0053,11.5689,8.6881,14.9375,,2.375,5.187,5.99,1.58,10.6396,3.79,1.5625,6.2025,,42.75,43.1062,17.0353,,3.3799,42.2963,46.1977,,11.8327,6.5576,39.6896,18.1254,63.25,,26.5757,0.0925,12.046,,6.5699,6.53,5.1985,20.0387,41.8429,24.88,2.1675,,33.9379,47.9429,4.1152,5.7463,,57.2838,1.1472,,18.0351,,,25.25,,19.0201,21.177,5.3367,,51.1184
2000-04-19,0.4714,27.9635,88.94,10.235,,53.44,,47.9487,44.5454,3.847,36.0873,9.626,26.4201,,25.7933,22.13,37.5957,4.6875,3.3675,53.6667,28.8926,53.3996,41.2146,1.7352,9.9832,38.72,2.4832,8.1594,,37.1963,11.2778,8.0161,14.0,,2.3519,5.0026,5.8967,1.5029,10.7194,3.485,1.6875,6.1575,,43.0,39.798,16.1963,,3.4331,37.9257,40.2245,,11.9069,6.5241,37.775,16.4362,60.5,,25.9588,0.0885,12.4373,,6.2558,6.095,4.949,19.4159,42.8125,25.0,2.2764,,35.7608,50.3862,4.0943,6.0684,,54.6106,1.1116,,18.0118,,,25.405,,18.4737,21.177,6.037,,49.0075
